Name,Year,Theme,Theme_Group,Category,Pieces,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price,Theme_ID,Theme_Group_ID,Category_ID,Age_of_Set,Price_per_Piece,Age_to_Price_Ratio,Theme_Quantity_Interaction,Price_Elasticity,Profit_Margin,Relative_Quantity,Lag_Total_Quantity,Lag_Current_Price
Splash Koi Skin,2019,FORMA,Miscellaneous,Normal,33.0,526.0,0.0,29.99,2.0,80.0,15,5.0,2,5.0,0.9087878787878787,0.16672224074691563,10.0,2.66755585195065,50.010000000000005,6.073673661514167e-05,2.0,104.99
Ink Koi Skin,2019,FORMA,Miscellaneous,Normal,33.0,521.0,0.0,29.99,2.0,49.99,15,5.0,2,5.0,0.9087878787878787,0.16672224074691563,10.0,1.6668889629876626,20.000000000000004,6.073673661514167e-05,2.0,80.0
Boost Hub,2019,Powered Up,Technical,Normal,1.0,117.0,0.0,79.99,1.0,50.0,31,9.0,2,5.0,79.99,0.06250781347668459,9.0,0.6250781347668459,-29.989999999999995,3.0368368307570834e-05,2.0,49.99
Medium Linear Motor,2019,Powered Up,Technical,Normal,1.0,594.0,0.0,16.99,3.0,19.0,31,9.0,2,5.0,16.99,0.29429075927015896,27.0,1.118304885226604,2.0100000000000016,9.11051049227125e-05,1.0,50.0
Train Motor,2019,Powered Up,Technical,Normal,7.0,729.0,0.0,13.99,19.0,27.99,31,9.0,2,5.0,1.9985714285714287,0.35739814152966404,171.0,2.0007147962830594,13.999999999999998,0.0005769989978438459,3.0,19.0
Garmadon,2019,Ninjago,Action/Adventure,Other,4.0,385.0,0.0,29.99,1.0,5.99,29,0.0,3,5.0,7.4975,0.16672224074691563,0.0,0.19973324441480494,-24.0,3.0368368307570834e-05,19.0,27.99
Wu,2019,Ninjago,Action/Adventure,Other,1.0,422.0,0.0,29.99,16.0,3.99,29,0.0,3,5.0,29.99,0.16672224074691563,0.0,0.13304434811603869,-26.0,0.00048589389292113335,1.0,5.99
Bookshop,2020,Creator Expert,Model making,Normal,2504.0,19889.0,4.2,199.99,31.0,160.7747,9,6.0,2,4.0,0.07986821086261982,0.0200010000500025,186.0,0.8039136956847842,-39.21530000000001,0.0009414194175346958,16.0,3.99
Fiat 500,2020,Creator Expert,Model making,Normal,960.0,9981.0,4.2,89.99,14.0,107.99,9,6.0,2,4.0,0.09373958333333333,0.044449383264807206,84.0,1.2000222246916323,18.0,0.0004251571563059917,31.0,160.7747
Old Trafford - Manchester United,2020,Creator Expert,Model making,Normal,3898.0,2494.0,4.3,299.99,14.0,369.8847,9,6.0,2,4.0,0.0769599794766547,0.013333777792593086,84.0,1.232990099669989,69.8947,0.0004251571563059917,14.0,107.99
Haunted House,2020,Icons,Model making,Normal,3231.0,10378.0,4.4,299.99,6.0,250.0,19,6.0,2,4.0,0.09284741566078614,0.013333777792593086,36.0,0.8333611120370679,-49.99000000000001,0.000182210209845425,14.0,369.8847
Ghostbusters ECTO-1,2020,Icons,Model making,Normal,2352.0,10585.0,4.4,239.99,9.0,218.1427,19,6.0,2,4.0,0.10203656462585034,0.0166673611400475,54.0,0.90896579024126,-21.84730000000002,0.0002733153147681375,6.0,250.0
Elf Club House,2020,Icons,Model making,Normal,1197.0,13857.0,4.1,99.99,44.0,135.0,19,6.0,2,4.0,0.08353383458646615,0.040004000400040006,264.0,1.3501350135013501,35.010000000000005,0.0013362082055331168,9.0,218.1427
Colosseum,2020,Icons,Model making,Normal,9036.0,2883.0,4.3,549.99,3.0,399.99,19,6.0,2,4.0,0.060866533864541834,0.0072728595065364825,18.0,0.727267768504882,-150.0,9.11051049227125e-05,44.0,135.0
Crocodile Locomotive,2020,Icons,Model making,Normal,1271.0,7670.0,4.3,99.99,22.0,119.99,19,6.0,2,4.0,0.07867033831628638,0.040004000400040006,132.0,1.2000200020002,20.0,0.0006681041027665584,3.0,399.99
Alphabet Truck,2020,Duplo,Pre-school,Normal,36.0,693.0,0.0,24.99,1.0,22.41,13,8.0,2,4.0,0.6941666666666666,0.1600640256102441,8.0,0.8967587034813926,-2.5799999999999983,3.0368368307570834e-05,22.0,119.99
Fire Truck,2020,Duplo,Pre-school,Normal,6.0,365.0,0.0,6.99,1.0,4.0,13,8.0,2,4.0,1.165,0.5722460658082975,8.0,0.5722460658082975,-2.99,3.0368368307570834e-05,1.0,22.41
Batcave,2020,Duplo,Pre-school,Normal,33.0,321.0,0.0,29.99,4.0,34.99,13,8.0,2,4.0,0.9087878787878787,0.13337779259753252,32.0,1.1667222407469158,5.0000000000000036,0.00012147347323028334,1.0,4.0
Super Heroes Lab,2020,Duplo,Pre-school,Normal,30.0,437.0,0.0,29.99,1.0,39.95,13,8.0,2,4.0,0.9996666666666666,0.13337779259753252,8.0,1.332110703567856,9.960000000000004,3.0368368307570834e-05,4.0,34.99
Ariel's Undersea Castle,2020,Duplo,Pre-school,Normal,35.0,199.0,0.0,29.99,2.0,40.0,13,8.0,2,4.0,0.8568571428571428,0.13337779259753252,16.0,1.333777925975325,10.010000000000002,6.073673661514167e-05,1.0,39.95
Playroom,2020,Duplo,Pre-school,Normal,17.0,335.0,0.0,14.99,1.0,12.98,13,8.0,2,4.0,0.881764705882353,0.266844563042028,8.0,0.8659106070713809,-2.01,3.0368368307570834e-05,2.0,40.0
Pizza Stand,2020,Duplo,Pre-school,Normal,18.0,618.0,3.8,9.99,4.0,12.99,13,8.0,2,4.0,0.555,0.40040040040040037,32.0,1.3003003003003002,3.0,0.00012147347323028334,1.0,12.98
Modular Playhouse,2020,Duplo,Pre-school,Normal,129.0,573.0,4.6,59.99,5.0,44.0,13,8.0,2,4.0,0.4650387596899225,0.06667777962993832,40.0,0.7334555759293215,-15.990000000000002,0.00015184184153785418,4.0,12.99
Truck & Tracked Excavator,2020,Duplo,Pre-school,Normal,20.0,593.0,0.0,19.99,3.0,12.99,13,8.0,2,4.0,0.9994999999999999,0.20010005002501252,24.0,0.6498249124562282,-6.999999999999998,9.11051049227125e-05,5.0,44.0
Creative Blue Bricks,2020,Classic,Basic,Normal,52.0,2307.0,3.3,4.99,3.0,2.99,6,2.0,2,4.0,0.09596153846153846,0.8016032064128256,6.0,0.5991983967935872,-2.0,9.11051049227125e-05,3.0,12.99
Creative Green Bricks,2020,Classic,Basic,Normal,60.0,1854.0,3.5,4.99,17.0,2.49,6,2.0,2,4.0,0.08316666666666667,0.8016032064128256,34.0,0.49899799599198397,-2.5,0.0005162622612287042,3.0,2.99
White Baseplate,2020,Classic,Basic,Normal,1.0,3759.0,4.3,7.99,7.0,12.0,6,2.0,2,4.0,7.99,0.5006257822277848,14.0,1.5018773466833542,4.01,0.00021257857815299585,17.0,2.49
Bricks and Animals,2020,Classic,Basic,Normal,1500.0,1941.0,4.1,59.99,5.0,36.49,6,2.0,2,4.0,0.03999333333333333,0.06667777962993832,10.0,0.6082680446741123,-23.5,0.00015184184153785418,7.0,12.0
Bricks Bricks Plates,2020,Classic,Basic,Normal,1504.0,1952.0,4.1,69.99,4.0,53.77,6,2.0,2,4.0,0.046535904255319144,0.05715102157451065,8.0,0.7682526075153594,-16.21999999999999,0.00012147347323028334,5.0,36.49
Frog,2020,Creator,Model making,Other,56.0,569.0,0.0,29.99,1.0,10.0,8,6.0,3,4.0,0.5355357142857142,0.13337779259753252,6.0,0.33344448149383127,-19.99,3.0368368307570834e-05,4.0,53.77
Tokyo,2020,Architecture,Model making,Normal,547.0,6825.0,4.1,59.99,24.0,66.5,0,6.0,2,4.0,0.1096709323583181,0.06667777962993832,144.0,1.1085180863477246,6.509999999999998,0.0007288408393817,1.0,10.0
Dubai,2020,Architecture,Model making,Normal,740.0,5109.0,4.1,59.99,19.0,74.7596,0,6.0,2,4.0,0.08106756756756757,0.06667777962993832,114.0,1.2462010335055844,14.769600000000004,0.0005769989978438459,24.0,66.5
The White House,2020,Architecture,Model making,Normal,1483.0,5252.0,4.1,99.99,1.0,90.0,0,6.0,2,4.0,0.06742414025623736,0.040004000400040006,6.0,0.9000900090009001,-9.989999999999995,3.0368368307570834e-05,19.0,74.7596
BigFig Creeper and Ocelot,2020,Minecraft,Licensed,Normal,184.0,1629.0,4.0,14.99,6.0,23.95,25,4.0,2,4.0,0.08146739130434782,0.266844563042028,24.0,1.5977318212141427,8.959999999999999,0.000182210209845425,1.0,90.0
BigFig Pig with Baby Zombie,2020,Minecraft,Licensed,Normal,159.0,1469.0,3.7,14.99,5.0,17.98,25,4.0,2,4.0,0.09427672955974843,0.266844563042028,20.0,1.1994663108739159,2.99,0.00015184184153785418,6.0,23.95
The Panda Nursery,2020,Minecraft,Licensed,Normal,204.0,2992.0,3.6,19.99,3.0,20.0,25,4.0,2,4.0,0.09799019607843136,0.20010005002501252,12.0,1.0005002501250626,0.010000000000001563,9.11051049227125e-05,5.0,17.98
The Pillager Outpost,2020,Minecraft,Licensed,Normal,303.0,1876.0,3.8,29.99,8.0,34.99,25,4.0,2,4.0,0.09897689768976897,0.13337779259753252,32.0,1.1667222407469158,5.0000000000000036,0.00024294694646056667,3.0,20.0
The Illager Raid,2020,Minecraft,Licensed,Normal,562.0,1888.0,4.1,59.99,13.0,55.0,25,4.0,2,4.0,0.10674377224199288,0.06667777962993832,52.0,0.9168194699116519,-4.990000000000002,0.00039478878799842083,8.0,34.99
The Crafting Box 3.0,2020,Minecraft,Licensed,Normal,564.0,1101.0,4.1,69.99,9.0,58.12,25,4.0,2,4.0,0.12409574468085105,0.05715102157451065,36.0,0.8304043434776397,-11.869999999999997,0.0002733153147681375,13.0,55.0
The Taiga Adventure,2020,Minecraft,Licensed,Normal,74.0,3481.0,3.7,9.99,17.0,14.0,25,4.0,2,4.0,0.135,0.40040040040040037,68.0,1.4014014014014013,4.01,0.0005162622612287042,9.0,58.12
The Redstone Battle,2020,Minecraft,Licensed,Normal,504.0,1319.0,4.3,39.99,28.0,63.0,25,4.0,2,4.0,0.0793452380952381,0.10002500625156288,112.0,1.5753938484621155,23.009999999999998,0.0008503143126119834,17.0,14.0
International Space Station,2020,Ideas,Miscellaneous,Normal,864.0,15203.0,4.3,69.99,37.0,71.0216,20,5.0,2,4.0,0.08100694444444444,0.05715102157451065,185.0,1.0147392484640665,1.0316000000000116,0.0011236296273801208,28.0,63.0
Pirates of Barracuda Bay,2020,Ideas,Miscellaneous,Normal,2545.0,14552.0,4.7,199.99,55.0,296.3876,20,5.0,2,4.0,0.07858153241650295,0.0200010000500025,275.0,1.4820121006050302,96.39760000000001,0.001670260256916396,37.0,71.0216
Grand Piano,2020,Ideas,Miscellaneous,Normal,3662.0,4678.0,4.5,399.99,1.0,300.0,20,5.0,2,4.0,0.10922719825232113,0.010000250006250155,5.0,0.7500187504687617,-99.99000000000001,3.0368368307570834e-05,55.0,296.3876
123 Sesame Street,2020,Ideas,Miscellaneous,Normal,1367.0,9539.0,4.3,119.99,54.0,120.0,20,5.0,2,4.0,0.08777615215801024,0.033336111342611885,270.0,1.0000833402783567,0.010000000000005116,0.001639891888608825,1.0,300.0
Monkie Kid's Delivery Bike,2020,Monkie Kid,Action/Adventure,Normal,22.0,3277.0,4.0,29.99,20.0,5.0,28,0.0,2,4.0,1.363181818181818,0.13337779259753252,0.0,0.16672224074691563,-24.99,0.0006073673661514167,54.0,120.0
Lamborghini Huracán Super Trofeo EVO,2020,Speed Champions,Licensed,Normal,70.0,6845.0,3.6,29.99,173.0,5.1868,34,4.0,2,4.0,0.4284285714285714,0.13337779259753252,692.0,0.17295098366122041,-24.803199999999997,0.005253727717209754,20.0,5.0
Police Car,2020,City,Modern day,Normal,37.0,1667.0,3.3,29.99,5.0,3.6969,5,7.0,2,4.0,0.8105405405405405,0.13337779259753252,35.0,0.12327109036345449,-26.2931,0.00015184184153785418,173.0,5.1868
Police Helicopter,2020,City,Modern day,Normal,39.0,1678.0,3.4,29.99,10.0,3.0,5,7.0,2,4.0,0.768974358974359,0.13337779259753252,70.0,0.10003334444814939,-26.99,0.00030368368307570837,5.0,3.6969
 Fire Rescue Water Scooter,2020,City,Modern day,Normal,33.0,1609.0,3.5,29.99,36.0,4.7063,5,7.0,2,4.0,0.9087878787878787,0.13337779259753252,252.0,0.1569289763254418,-25.2837,0.00109326125907255,10.0,3.0
Beach Buggy,2020,City,Modern day,Normal,45.0,4123.0,3.5,4.99,28.0,5.5,5,7.0,2,4.0,0.1108888888888889,0.8016032064128256,196.0,1.1022044088176353,0.5099999999999998,0.0008503143126119834,36.0,4.7063
Ocean Diver,2020,City,Modern day,Normal,22.0,4971.0,3.9,29.99,112.0,4.75,5,7.0,2,4.0,1.363181818181818,0.13337779259753252,784.0,0.15838612870956986,-25.24,0.0034012572504479336,28.0,5.5
Super Mushroom Surprise,2020,Super Mario,Licensed,Normal,18.0,5513.0,3.6,4.99,202.0,3.98,37,4.0,2,4.0,0.27722222222222226,0.8016032064128256,808.0,0.7975951903807614,-1.0100000000000002,0.006134410398129309,112.0,4.75
Poe Dameron's X-wing Fighter,2020,Star Wars,Licensed,Normal,72.0,4224.0,3.7,29.99,94.0,5.7947,35,4.0,2,4.0,0.4165277777777778,0.13337779259753252,376.0,0.1932210736912304,-24.1953,0.0028546266209116583,202.0,3.98
The Skeleton Defense,2020,Minecraft,Licensed,Normal,31.0,2093.0,3.6,29.99,107.0,5.99,25,4.0,2,4.0,0.9674193548387097,0.13337779259753252,428.0,0.19973324441480494,-24.0,0.0032494154089100793,94.0,5.7947
Chocolate Box & Flower,2020,Friends,Modern day,Normal,75.0,6099.0,3.3,4.99,251.0,1.341,16,7.0,2,4.0,0.06653333333333333,0.8016032064128256,1757.0,0.2687374749498998,-3.649,0.00762246044520028,107.0,5.99
Park Picnic,2020,Friends,Modern day,Normal,44.0,1682.0,3.7,29.99,22.0,4.95,16,7.0,2,4.0,0.681590909090909,0.13337779259753252,154.0,0.1650550183394465,-25.04,0.0006681041027665584,251.0,1.341
Harry Potter and Hedwig: Owl Delivery,2020,Harry Potter,Licensed,Normal,31.0,7052.0,3.7,29.99,130.0,3.6,17,4.0,2,4.0,0.9674193548387097,0.13337779259753252,520.0,0.12004001333777926,-26.389999999999997,0.0039478878799842085,22.0,4.95
Captain Marvel and Nick Fury,2020,Marvel Super Heroes,Licensed,Normal,32.0,7553.0,3.9,29.99,86.0,5.1495,23,4.0,2,4.0,0.9371875,0.13337779259753252,344.0,0.1717072357452484,-24.8405,0.0026116796744510918,130.0,3.6
Chef Enzo's Haunted Hotdog Stand,2020,Hidden Side,Action/Adventure,Normal,38.0,2159.0,3.5,29.99,35.0,6.99,18,0.0,2,4.0,0.7892105263157895,0.13337779259753252,0.0,0.2330776925641881,-23.0,0.001062892890764979,86.0,5.1495
El Fuego's Stunt Cannon,2020,Hidden Side,Action/Adventure,Normal,46.0,4535.0,3.3,29.99,13.0,5.985,18,0.0,2,4.0,0.6519565217391304,0.13337779259753252,0.0,0.19956652217405804,-24.005,0.00039478878799842083,35.0,6.99
Combo Charger,2020,Ninjago,Action/Adventure,Normal,71.0,1662.0,3.6,29.99,17.0,3.95,29,0.0,2,4.0,0.42239436619718307,0.13337779259753252,0.0,0.13171057019006338,-26.04,0.0005162622612287042,13.0,5.985
Merchant Avatar Jay,2020,Ninjago,Action/Adventure,Normal,47.0,1449.0,3.8,29.99,8.0,5.0,29,0.0,2,4.0,0.6380851063829787,0.13337779259753252,0.0,0.16672224074691563,-24.99,0.00024294694646056667,17.0,3.95
 Build Your Own Birds - Make It Yours,2020,Miscellaneous,Miscellaneous,Normal,26.0,1593.0,3.1,29.99,4.0,3.99,27,5.0,2,4.0,1.1534615384615383,0.13337779259753252,20.0,0.13304434811603869,-26.0,0.00012147347323028334,8.0,5.0
Build Your Own Vehicles - Make It Yours,2020,Miscellaneous,Miscellaneous,Normal,59.0,1427.0,3.1,29.99,12.0,3.6874,27,5.0,2,4.0,0.5083050847457626,0.13337779259753252,60.0,0.12295431810603534,-26.302599999999998,0.00036442041969085,4.0,3.99
Easter Bunny,2020,Creator,Model making,Normal,67.0,4214.0,3.4,4.99,62.0,5.3,8,6.0,2,4.0,0.0744776119402985,0.8016032064128256,372.0,1.062124248496994,0.3099999999999996,0.0018828388350693916,12.0,3.6874
Cinderella Mini Castle,2020,Disney,Licensed,Normal,43.0,1350.0,3.6,29.99,32.0,4.4,11,4.0,2,4.0,0.6974418604651162,0.13337779259753252,128.0,0.1467155718572858,-25.589999999999996,0.0009717877858422667,62.0,5.3
Poppy's Carriage,2020,Trolls World Tour,Licensed,Normal,51.0,2983.0,3.6,4.99,67.0,2.5,40,4.0,2,4.0,0.09784313725490197,0.8016032064128256,268.0,0.501002004008016,-2.49,0.002034680676607246,32.0,4.4
Mini Frame,2020,Dots,Art and crafts,Normal,85.0,5026.0,3.1,4.99,46.0,2.0,12,1.0,2,4.0,0.05870588235294118,0.8016032064128256,46.0,0.4008016032064128,-2.99,0.0013969449421482583,67.0,2.5
Cat,2020,Creator,Model making,Normal,55.0,3031.0,3.2,29.99,19.0,6.0,8,6.0,2,4.0,0.5452727272727272,0.13337779259753252,114.0,0.20006668889629878,-23.99,0.0005769989978438459,46.0,2.0
Train,2020,Creator,Model making,Normal,59.0,4669.0,3.8,29.99,32.0,5.1,8,6.0,2,4.0,0.5083050847457626,0.13337779259753252,192.0,0.17005668556185394,-24.89,0.0009717877858422667,19.0,6.0
Holiday Tree,2020,Creator,Model making,Normal,70.0,4033.0,3.5,29.99,152.0,7.0,8,6.0,2,4.0,0.4284285714285714,0.13337779259753252,912.0,0.2334111370456819,-22.99,0.004615991982750767,32.0,5.1
Monster Book of Monsters,2020,Harry Potter,Licensed,Normal,320.0,7522.0,3.9,29.99,225.0,40.5924,17,4.0,2,4.0,0.09371874999999999,0.13337779259753252,900.0,1.3535311770590197,10.6024,0.006832882869203438,152.0,7.0
Propeller Plane,2020,Creator,Model making,Normal,128.0,2457.0,3.8,9.99,11.0,9.0,8,6.0,2,4.0,0.078046875,0.40040040040040037,66.0,0.9009009009009009,-0.9900000000000002,0.0003340520513832792,225.0,40.5924
Sports Car,2020,Creator,Model making,Normal,134.0,2915.0,3.4,9.99,6.0,10.0,8,6.0,2,4.0,0.07455223880597014,0.40040040040040037,36.0,1.001001001001001,0.009999999999999787,0.000182210209845425,11.0,9.0
Monster Truck,2020,Creator,Model making,Normal,163.0,1602.0,3.5,14.99,5.0,12.88,8,6.0,2,4.0,0.09196319018404908,0.266844563042028,30.0,0.8592394929953303,-2.1099999999999994,0.00015184184153785418,6.0,10.0
Fire Dragon,2020,Creator,Model making,Normal,234.0,2469.0,4.0,19.99,13.0,18.6068,8,6.0,2,4.0,0.08542735042735042,0.20010005002501252,78.0,0.9308054027013507,-1.3831999999999987,0.00039478878799842083,5.0,12.88
Rocket Truck,2020,Creator,Model making,Normal,198.0,831.0,0.0,19.99,4.0,15.0,8,6.0,2,4.0,0.10095959595959596,0.20010005002501252,24.0,0.750375187593797,-4.989999999999998,0.00012147347323028334,13.0,18.6068
Monster Burger Truck,2020,Creator,Model making,Normal,499.0,2980.0,4.2,49.99,17.0,40.0,8,6.0,2,4.0,0.10018036072144289,0.08001600320064013,102.0,0.8001600320064013,-9.990000000000002,0.0005162622612287042,4.0,15.0
Townhouse Toy Store,2020,Creator,Model making,Normal,554.0,7345.0,4.0,39.99,26.0,42.0,8,6.0,2,4.0,0.07218411552346571,0.10002500625156288,156.0,1.0502625656414104,2.009999999999998,0.0007895775759968417,17.0,40.0
Space Rover Explorer,2020,Creator,Model making,Normal,510.0,2438.0,4.5,39.99,5.0,59.99,8,6.0,2,4.0,0.07841176470588236,0.10002500625156288,30.0,1.5001250312578145,20.0,0.00015184184153785418,26.0,42.0
Caravan Family Holiday,2020,Creator,Model making,Normal,766.0,3546.0,4.1,69.99,6.0,55.4259,8,6.0,2,4.0,0.09137075718015665,0.05715102157451065,36.0,0.7919117016716675,-14.564099999999996,0.000182210209845425,5.0,59.99
Pirate Ship,2020,Creator,Model making,Normal,1264.0,9475.0,4.3,119.99,13.0,85.0,8,6.0,2,4.0,0.09492879746835442,0.033336111342611885,78.0,0.7083923660305026,-34.989999999999995,0.00039478878799842083,6.0,55.4259
Andy Warhol's Marilyn Monroe,2020,Art,Art and crafts,Normal,3341.0,1528.0,4.1,119.99,17.0,110.7867,1,1.0,2,4.0,0.035914396887159535,0.033336111342611885,17.0,0.923299441620135,-9.203299999999999,0.0005162622612287042,13.0,85.0
The Beatles,2020,Art,Art and crafts,Normal,2933.0,1444.0,4.1,119.99,15.0,179.0,1,1.0,2,4.0,0.04091033071939993,0.033336111342611885,15.0,1.4917909825818818,59.010000000000005,0.0004555255246135625,17.0,110.7867
Marvel Studios Iron Man,2020,Art,Art and crafts,Normal,3167.0,2501.0,3.9,119.99,18.0,140.0,1,1.0,2,4.0,0.0378875907799179,0.033336111342611885,18.0,1.166763896991416,20.010000000000005,0.000546630629536275,15.0,179.0
Star Wars The Sith,2020,Art,Art and crafts,Normal,3406.0,4029.0,4.1,119.99,35.0,160.0,1,1.0,2,4.0,0.035229007633587786,0.033336111342611885,35.0,1.3334444537044754,40.010000000000005,0.001062892890764979,18.0,140.0
Year of the Rat,2020,Seasonal,Miscellaneous,Normal,162.0,4350.0,3.6,29.99,36.0,13.5,33,5.0,2,4.0,0.18512345679012346,0.13337779259753252,180.0,0.45015005001667224,-16.49,0.00109326125907255,35.0,160.0
BYGGLEK,2020,Miscellaneous,Miscellaneous,Normal,201.0,2718.0,3.6,29.99,3.0,3.965,27,5.0,2,4.0,0.14920398009950248,0.13337779259753252,15.0,0.13221073691230412,-26.025,9.11051049227125e-05,36.0,13.5
LEGO® Trains 40th Anniversary Set,2020,Promotional,Miscellaneous,Normal,188.0,8203.0,4.0,19.99,46.0,30.0,32,5.0,2,4.0,0.10632978723404254,0.20010005002501252,230.0,1.500750375187594,10.010000000000002,0.0013969449421482583,3.0,3.965
Easter Egg,2020,Seasonal,Miscellaneous,Normal,239.0,5007.0,3.7,12.99,40.0,11.0,33,5.0,2,4.0,0.05435146443514644,0.30792917628945343,200.0,0.8468052347959969,-1.9900000000000002,0.0012147347323028335,46.0,30.0
Police MF Accessory Set,2020,City,Modern day,Normal,42.0,1182.0,3.5,12.99,4.0,15.5125,5,7.0,2,4.0,0.3092857142857143,0.30792917628945343,28.0,1.1941878367975365,2.522499999999999,0.00012147347323028334,40.0,11.0
Fairground Accessory Set,2020,Collectable Minifigures,Miscellaneous,Normal,51.0,3232.0,3.9,12.99,13.0,16.99,7,5.0,2,4.0,0.25470588235294117,0.30792917628945343,65.0,1.3079291762894534,3.9999999999999982,0.00039478878799842083,4.0,15.5125
Golden Zane Accessory Set ,2020,Ninjago,Action/Adventure,Normal,73.0,1354.0,3.9,12.99,14.0,10.493,29,0.0,2,4.0,0.17794520547945206,0.30792917628945343,0.0,0.8077752117013087,-2.497,0.0004251571563059917,13.0,16.99
Sports Accessories,2020,Xtra,Miscellaneous,Normal,36.0,1995.0,3.2,3.99,9.0,5.875,42,5.0,2,4.0,0.11083333333333334,1.0025062656641603,45.0,1.4724310776942355,1.8849999999999998,0.0002733153147681375,14.0,10.493
Botanical Accessories,2020,Xtra,Miscellaneous,Normal,32.0,2764.0,3.9,3.99,19.0,5.99,42,5.0,2,4.0,0.1246875,1.0025062656641603,95.0,1.5012531328320802,2.0,0.0005769989978438459,9.0,5.875
Donald Duck,2020,BrickHeadz,Licensed,Normal,90.0,7040.0,4.0,9.99,6.0,11.0,4,4.0,2,4.0,0.111,0.40040040040040037,24.0,1.1011011011011012,1.0099999999999998,0.000182210209845425,19.0,5.99
Goofy & Pluto,2020,BrickHeadz,Licensed,Normal,214.0,6938.0,4.0,14.99,6.0,17.0,4,4.0,2,4.0,0.07004672897196262,0.266844563042028,24.0,1.134089392928619,2.01,0.000182210209845425,6.0,11.0
Valentine's Bear,2020,BrickHeadz,Licensed,Normal,150.0,4304.0,3.9,9.99,21.0,16.99,4,4.0,2,4.0,0.0666,0.40040040040040037,84.0,1.7007007007007005,6.999999999999998,0.0006377357344589875,6.0,17.0
Easter Sheep,2020,BrickHeadz,Licensed,Normal,192.0,5221.0,4.0,9.99,22.0,19.95,4,4.0,2,4.0,0.05203125,0.40040040040040037,88.0,1.996996996996997,9.959999999999999,0.0006681041027665584,21.0,16.99
Monkey King,2020,BrickHeadz,Licensed,Normal,175.0,3111.0,4.1,9.99,12.0,14.99,4,4.0,2,4.0,0.05708571428571429,0.40040040040040037,48.0,1.5005005005005005,5.0,0.00036442041969085,22.0,19.95
Birthday Set,2020,Seasonal,Miscellaneous,Normal,141.0,2514.0,3.7,12.99,1.0,14.1846,33,5.0,2,4.0,0.09212765957446808,0.30792917628945343,5.0,1.0919630484988452,1.1945999999999994,3.0368368307570834e-05,12.0,14.99
Wedding Bride,2020,BrickHeadz,Licensed,Normal,306.0,3168.0,3.6,12.99,2.0,12.495,4,4.0,2,4.0,0.04245098039215686,0.30792917628945343,8.0,0.9618937644341801,-0.495000000000001,6.073673661514167e-05,1.0,14.1846
Wedding Groom,2020,BrickHeadz,Licensed,Normal,255.0,3198.0,3.7,12.99,2.0,12.495,4,4.0,2,4.0,0.05094117647058823,0.30792917628945343,8.0,0.9618937644341801,-0.495000000000001,6.073673661514167e-05,2.0,12.495
LEGO Trophy,2020,Miscellaneous,Miscellaneous,Normal,200.0,1629.0,4.0,12.99,7.0,18.0,27,5.0,2,4.0,0.06495000000000001,0.30792917628945343,35.0,1.3856812933025404,5.01,0.00021257857815299585,2.0,12.495
